user_id,signup_date,ab_group,channel,platform,region,age_group
101554,2026-02-25,test,organic,android,Other Russia,35-44
101555,2026-02-11,control,social_ads,android,Moscow,18-24
101556,2026-01-15,test,email,web,Moscow,25-34
101557,2026-03-22,test,paid_search,web,Saint Petersburg,25-34
101558,2026-03-11,test,organic,ios,Other Russia,25-34
101559,2026-03-31,control,referral,web,Moscow,35-44
101560,2026-03-18,test,referral,web,Other Russia,35-44
101561,2026-01-27,test,organic,android,Other Russia,25-34
101562,2026-01-23,control,paid_search,web,Saint Petersburg,25-34
101563,2026-01-23,control,referral,web,Moscow,25-34
101564,2026-03-24,test,organic,ios,Moscow,18-24
101565,2026-02-20,control,social_ads,android,Saint Petersburg,25-34
101566,2026-02-10,test,paid_search,ios,Moscow,25-34
101567,2026-03-29,test,organic,web,Moscow,35-44
101568,2026-02-24,control,referral,ios,Moscow,35-44
101569,2026-03-23,test,organic,android,Other Russia,18-24
101570,2026-03-30,test,email,web,Moscow,35-44
101571,2026-01-08,control,paid_search,ios,Saint Petersburg,25-34
101572,2026-02-02,test,paid_search,android,Moscow,18-24
101573,2026-03-08,control,paid_search,android,Moscow,25-34
101574,2026-03-15,control,paid_search,web,Moscow,35-44
101575,2026-01-14,test,referral,android,Other Russia,25-34
101576,2026-01-29,control,social_ads,web,Saint Petersburg,25-34
101577,2026-02-19,test,referral,web,Moscow,25-34
101578,2026-03-13,control,paid_search,web,Other Russia,25-34
101579,2026-01-11,control,organic,ios,Moscow,25-34
101580,2026-02-24,control,organic,web,Other Russia,25-34
101581,2026-01-27,test,referral,android,Moscow,35-44
101582,2026-01-20,test,paid_search,android,Other Russia,25-34
101583,2026-02-16,test,paid_search,web,Other Russia,18-24
101584,2026-02-07,test,paid_search,android,Other Russia,25-34
101585,2026-02-27,test,paid_search,android,Moscow,35-44
101586,2026-01-29,test,social_ads,web,Saint Petersburg,25-34
101587,2026-03-16,test,social_ads,android,Other Russia,35-44
101588,2026-01-08,test,email,android,Saint Petersburg,18-24
101589,2026-03-19,test,organic,android,Moscow,25-34
101590,2026-01-03,test,paid_search,ios,Saint Petersburg,35-44
101591,2026-03-08,control,organic,android,Moscow,25-34
101592,2026-02-01,control,referral,android,Saint Petersburg,25-34
101593,2026-02-04,test,social_ads,web,Moscow,25-34
101594,2026-01-02,control,paid_search,web,Other Russia,35-44
101595,2026-03-05,control,referral,ios,Moscow,25-34
101596,2026-01-15,test,paid_search,web,Moscow,25-34
101597,2026-03-01,control,organic,web,Moscow,25-34
101598,2026-03-07,control,paid_search,web,Other Russia,25-34
101599,2026-03-18,control,organic,android,Saint Petersburg,25-34
101600,2026-03-05,control,referral,android,Other Russia,25-34
101601,2026-01-28,test,social_ads,web,Other Russia,18-24
101602,2026-03-08,test,social_ads,web,Saint Petersburg,35-44
101603,2026-03-16,test,referral,web,Moscow,25-34
101604,2026-01-29,test,referral,web,Saint Petersburg,18-24
101605,2026-01-12,test,paid_search,ios,Moscow,18-24
101606,2026-03-22,control,organic,web,Saint Petersburg,25-34
101607,2026-01-14,test,paid_search,android,Moscow,25-34
101608,2026-02-23,control,email,web,Other Russia,35-44
101609,2026-01-22,control,email,web,Saint Petersburg,25-34
101610,2026-01-12,test,social_ads,android,Moscow,35-44
101611,2026-03-11,test,organic,web,Other Russia,18-24
101612,2026-01-13,control,organic,web,Moscow,25-34
101613,2026-03-02,test,referral,web,Moscow,25-34
101614,2026-03-04,control,organic,ios,Other Russia,25-34
101615,2026-01-06,control,paid_search,web,Other Russia,45+
101616,2026-01-16,control,paid_search,android,Other Russia,35-44
101617,2026-03-13,control,organic,ios,Saint Petersburg,18-24
101618,2026-02-15,test,social_ads,android,Moscow,18-24
101619,2026-01-11,control,email,ios,Moscow,35-44
101620,2026-03-31,test,referral,android,Saint Petersburg,18-24
101621,2026-01-24,control,paid_search,ios,Saint Petersburg,45+
101622,2026-01-01,test,paid_search,ios,Moscow,25-34
101623,2026-03-25,test,email,ios,Moscow,25-34
101624,2026-01-02,test,paid_search,ios,Moscow,18-24
101625,2026-02-19,control,paid_search,web,Moscow,25-34
101626,2026-03-31,test,social_ads,ios,Moscow,18-24
101627,2026-02-22,test,organic,web,Moscow,25-34
101628,2026-02-22,control,organic,ios,Saint Petersburg,45+
101629,2026-02-04,control,referral,web,Moscow,18-24
101630,2026-01-12,control,social_ads,web,Moscow,25-34
101631,2026-02-21,control,organic,web,Saint Petersburg,18-24
101632,2026-03-22,control,organic,web,Other Russia,25-34
101633,2026-01-09,control,email,web,Moscow,25-34
101634,2026-03-21,control,social_ads,web,Moscow,25-34
101635,2026-02-07,test,social_ads,ios,Saint Petersburg,35-44
101636,2026-02-18,control,organic,web,Moscow,35-44
101637,2026-01-15,control,email,android,Moscow,45+
101638,2026-02-25,test,referral,android,Saint Petersburg,18-24
101639,2026-01-17,control,paid_search,web,Moscow,18-24
101640,2026-01-25,control,organic,web,Other Russia,18-24
101641,2026-03-06,control,social_ads,ios,Other Russia,35-44
101642,2026-01-05,control,referral,web,Moscow,18-24
101643,2026-02-10,control,referral,ios,Moscow,35-44
101644,2026-02-23,control,email,ios,Other Russia,45+
101645,2026-01-12,control,social_ads,ios,Saint Petersburg,18-24
101646,2026-01-27,test,organic,web,Other Russia,25-34
101647,2026-01-31,test,paid_search,android,Other Russia,25-34
101648,2026-03-01,control,referral,web,Moscow,25-34
101649,2026-03-29,control,organic,android,Moscow,25-34
101650,2026-03-17,control,organic,android,Moscow,18-24
101651,2026-01-18,test,social_ads,web,Other Russia,35-44
101652,2026-01-02,test,paid_search,android,Moscow,25-34
101653,2026-01-05,control,referral,android,Other Russia,18-24
101654,2026-02-23,control,organic,ios,Saint Petersburg,18-24
101655,2026-01-15,control,organic,web,Other Russia,35-44
101656,2026-01-21,test,organic,android,Other Russia,18-24
101657,2026-03-18,test,social_ads,web,Moscow,35-44
101658,2026-03-20,control,social_ads,web,Moscow,25-34
101659,2026-03-17,test,paid_search,ios,Saint Petersburg,45+
101660,2026-01-23,control,paid_search,ios,Other Russia,35-44
101661,2026-02-25,test,organic,web,Other Russia,35-44
101662,2026-02-24,test,social_ads,android,Saint Petersburg,35-44
101663,2026-01-17,control,email,web,Other Russia,25-34
101664,2026-02-19,control,referral,ios,Moscow,18-24
101665,2026-02-17,test,organic,ios,Moscow,35-44
101666,2026-02-05,control,social_ads,web,Other Russia,25-34
101667,2026-03-09,test,organic,android,Saint Petersburg,25-34
101668,2026-03-02,control,organic,ios,Other Russia,25-34
101669,2026-02-17,test,organic,ios,Moscow,18-24
101670,2026-03-07,control,organic,ios,Saint Petersburg,25-34
101671,2026-03-10,control,organic,android,Moscow,18-24
101672,2026-02-21,control,referral,android,Moscow,25-34
101673,2026-01-25,control,organic,web,Moscow,25-34
101674,2026-03-10,control,social_ads,web,Other Russia,35-44
101675,2026-03-06,test,email,ios,Moscow,25-34
101676,2026-03-30,control,paid_search,android,Moscow,35-44
101677,2026-01-14,control,paid_search,android,Moscow,45+
101678,2026-02-07,control,social_ads,web,Moscow,18-24
101679,2026-03-25,control,organic,android,Saint Petersburg,25-34
101680,2026-02-16,test,paid_search,web,Other Russia,25-34
101681,2026-03-26,test,paid_search,web,Other Russia,35-44
101682,2026-01-02,control,referral,ios,Moscow,25-34
101683,2026-01-04,test,referral,web,Saint Petersburg,18-24
101684,2026-03-13,test,referral,ios,Moscow,18-24
101685,2026-02-02,test,social_ads,web,Saint Petersburg,25-34
101686,2026-02-16,control,paid_search,android,Other Russia,18-24
101687,2026-02-08,control,referral,android,Saint Petersburg,25-34
101688,2026-02-06,control,referral,web,Other Russia,35-44
101689,2026-03-26,test,paid_search,ios,Moscow,18-24
101690,2026-01-09,test,email,android,Other Russia,35-44
101691,2026-03-11,control,referral,web,Other Russia,25-34
101692,2026-03-22,control,paid_search,android,Other Russia,25-34
101693,2026-03-01,test,organic,ios,Other Russia,18-24
101694,2026-02-05,test,organic,web,Moscow,18-24
101695,2026-01-15,control,referral,android,Other Russia,45+
101696,2026-03-03,test,organic,ios,Saint Petersburg,25-34
101697,2026-02-12,control,paid_search,web,Saint Petersburg,25-34
101698,2026-01-14,control,social_ads,web,Moscow,35-44
101699,2026-02-02,test,referral,android,Moscow,18-24
101700,2026-03-28,test,referral,android,Other Russia,18-24
101701,2026-01-24,test,social_ads,web,Moscow,18-24
101702,2026-01-17,control,paid_search,web,Moscow,35-44
101703,2026-03-03,control,organic,web,Moscow,25-34
101704,2026-01-18,control,social_ads,ios,Other Russia,25-34
101705,2026-03-24,control,organic,web,Other Russia,18-24
101706,2026-03-19,control,paid_search,ios,Other Russia,35-44
101707,2026-03-30,control,email,web,Saint Petersburg,35-44
101708,2026-03-24,control,paid_search,ios,Moscow,25-34
101709,2026-01-22,control,social_ads,ios,Moscow,18-24
101710,2026-01-20,control,social_ads,ios,Moscow,25-34
101711,2026-01-31,test,referral,web,Saint Petersburg,18-24
101712,2026-02-12,control,paid_search,ios,Other Russia,18-24
101713,2026-03-21,test,paid_search,ios,Moscow,25-34
101714,2026-03-08,test,organic,ios,Moscow,25-34
101715,2026-02-27,test,social_ads,web,Other Russia,35-44
101716,2026-03-21,control,organic,web,Saint Petersburg,25-34
101717,2026-02-28,control,paid_search,ios,Other Russia,18-24
101718,2026-02-04,test,social_ads,web,Saint Petersburg,25-34
101719,2026-02-07,test,organic,ios,Moscow,35-44
101720,2026-02-16,control,paid_search,web,Saint Petersburg,25-34
101721,2026-01-08,control,organic,web,Moscow,25-34
101722,2026-03-08,test,organic,ios,Other Russia,18-24
101723,2026-02-28,control,organic,web,Moscow,25-34
101724,2026-03-07,test,organic,web,Saint Petersburg,45+
101725,2026-02-18,control,email,android,Other Russia,18-24
101726,2026-03-12,control,email,ios,Saint Petersburg,25-34
101727,2026-03-27,test,social_ads,android,Moscow,18-24
101728,2026-02-21,control,social_ads,web,Other Russia,25-34
101729,2026-02-09,test,referral,android,Moscow,35-44
101730,2026-01-10,control,referral,android,Other Russia,25-34
101731,2026-03-12,control,paid_search,web,Moscow,18-24
101732,2026-03-23,test,organic,ios,Other Russia,25-34
101733,2026-03-04,control,social_ads,ios,Moscow,18-24
101734,2026-03-19,control,email,ios,Moscow,25-34
101735,2026-03-19,test,organic,web,Other Russia,35-44
101736,2026-03-13,test,paid_search,android,Saint Petersburg,18-24
101737,2026-02-15,test,paid_search,android,Moscow,25-34
101738,2026-01-09,control,paid_search,android,Moscow,25-34
101739,2026-01-01,control,social_ads,android,Moscow,35-44
101740,2026-01-19,test,paid_search,android,Moscow,18-24
101741,2026-02-08,control,email,android,Saint Petersburg,25-34
101742,2026-03-08,control,referral,ios,Saint Petersburg,18-24
101743,2026-02-11,test,organic,android,Other Russia,18-24
101744,2026-01-03,control,referral,ios,Other Russia,18-24
101745,2026-01-19,control,referral,web,Other Russia,35-44
101746,2026-03-30,control,paid_search,ios,Saint Petersburg,18-24
101747,2026-03-30,control,paid_search,web,Moscow,45+
101748,2026-02-03,test,referral,android,Saint Petersburg,25-34
101749,2026-03-14,test,paid_search,ios,Moscow,35-44
101750,2026-03-06,control,organic,ios,Moscow,18-24
101751,2026-03-25,control,organic,web,Other Russia,25-34
101752,2026-03-21,test,organic,ios,Other Russia,35-44
101753,2026-02-26,control,social_ads,web,Moscow,25-34
101754,2026-02-05,control,organic,ios,Moscow,25-34
101755,2026-02-26,test,social_ads,ios,Moscow,35-44
101756,2026-01-29,test,paid_search,ios,Saint Petersburg,25-34
101757,2026-02-01,control,referral,web,Moscow,35-44
101758,2026-02-24,test,paid_search,ios,Other Russia,18-24
101759,2026-02-21,control,email,ios,Saint Petersburg,25-34
101760,2026-02-22,test,email,android,Moscow,25-34
101761,2026-02-04,test,organic,android,Other Russia,25-34
101762,2026-02-06,test,social_ads,android,Other Russia,25-34
101763,2026-01-01,test,organic,web,Other Russia,35-44
101764,2026-02-24,test,referral,web,Saint Petersburg,35-44
101765,2026-02-21,control,social_ads,android,Moscow,18-24
101766,2026-03-26,control,organic,android,Other Russia,18-24
101767,2026-02-15,test,organic,web,Other Russia,18-24
101768,2026-02-12,test,paid_search,ios,Other Russia,18-24
101769,2026-01-07,control,referral,ios,Saint Petersburg,25-34
101770,2026-01-18,test,referral,web,Other Russia,25-34
101771,2026-01-31,test,organic,android,Moscow,25-34
101772,2026-02-03,control,organic,android,Moscow,35-44
101773,2026-02-02,control,paid_search,android,Moscow,35-44
101774,2026-02-05,control,paid_search,web,Moscow,25-34
101775,2026-03-11,control,organic,ios,Saint Petersburg,25-34
101776,2026-01-12,control,organic,android,Moscow,25-34
101777,2026-01-30,control,referral,ios,Other Russia,25-34
101778,2026-01-15,control,paid_search,ios,Saint Petersburg,25-34
101779,2026-01-28,control,social_ads,ios,Moscow,18-24
101780,2026-03-03,test,paid_search,web,Other Russia,35-44
101781,2026-01-05,control,paid_search,ios,Moscow,25-34
101782,2026-01-31,test,social_ads,android,Moscow,18-24
101783,2026-01-03,test,organic,web,Other Russia,25-34
101784,2026-03-27,test,organic,web,Moscow,25-34
101785,2026-03-07,test,email,ios,Moscow,25-34
101786,2026-01-22,test,referral,ios,Other Russia,18-24
101787,2026-01-18,control,social_ads,web,Moscow,18-24
101788,2026-01-09,test,organic,web,Moscow,25-34
101789,2026-02-12,control,organic,android,Other Russia,25-34
101790,2026-03-09,test,organic,web,Saint Petersburg,18-24
101791,2026-02-22,control,email,ios,Saint Petersburg,35-44
101792,2026-03-21,control,referral,ios,Other Russia,35-44
101793,2026-01-31,control,paid_search,ios,Moscow,25-34
101794,2026-01-26,test,email,ios,Saint Petersburg,35-44
101795,2026-02-13,control,organic,ios,Moscow,25-34
101796,2026-01-19,control,paid_search,ios,Moscow,18-24
101797,2026-03-29,control,organic,ios,Other Russia,25-34
101798,2026-01-17,control,organic,ios,Other Russia,25-34
101799,2026-02-13,test,email,ios,Moscow,25-34
101800,2026-02-16,test,referral,ios,Moscow,45+
101801,2026-01-06,control,organic,ios,Moscow,25-34
101802,2026-02-12,control,organic,ios,Other Russia,18-24
101803,2026-02-10,control,social_ads,web,Moscow,18-24
101804,2026-01-24,control,organic,android,Other Russia,35-44
101805,2026-01-12,test,paid_search,web,Moscow,18-24
101806,2026-01-05,test,paid_search,android,Moscow,35-44
101807,2026-01-01,control,organic,ios,Other Russia,18-24
101808,2026-02-13,test,organic,web,Other Russia,35-44
101809,2026-01-09,control,organic,ios,Moscow,25-34
101810,2026-03-28,test,email,web,Saint Petersburg,18-24
101811,2026-01-23,test,paid_search,android,Other Russia,18-24
101812,2026-02-28,test,paid_search,android,Other Russia,18-24
101813,2026-03-02,test,organic,android,Other Russia,18-24
101814,2026-02-14,test,social_ads,ios,Other Russia,18-24
101815,2026-03-21,control,organic,android,Other Russia,25-34
101816,2026-01-10,control,organic,ios,Saint Petersburg,25-34
101817,2026-01-22,control,social_ads,android,Moscow,25-34
101818,2026-01-23,test,social_ads,web,Saint Petersburg,25-34
101819,2026-01-13,test,organic,android,Other Russia,35-44
101820,2026-01-27,test,paid_search,ios,Saint Petersburg,45+
101821,2026-01-29,test,email,web,Moscow,25-34
101822,2026-03-10,control,organic,android,Other Russia,25-34
101823,2026-01-28,test,organic,ios,Saint Petersburg,45+
101824,2026-03-20,test,paid_search,android,Other Russia,45+
101825,2026-03-11,control,organic,web,Moscow,45+
101826,2026-03-23,control,social_ads,ios,Other Russia,25-34
101827,2026-01-10,control,social_ads,android,Saint Petersburg,25-34
101828,2026-03-30,control,paid_search,web,Moscow,45+
101829,2026-02-25,test,social_ads,android,Saint Petersburg,25-34
101830,2026-03-30,test,paid_search,ios,Moscow,18-24
101831,2026-02-01,test,social_ads,web,Other Russia,45+
101832,2026-03-27,control,organic,ios,Other Russia,35-44
101833,2026-02-22,test,organic,web,Moscow,18-24
101834,2026-01-07,test,social_ads,android,Saint Petersburg,18-24
101835,2026-02-06,control,organic,android,Other Russia,35-44
101836,2026-01-13,test,organic,ios,Moscow,25-34
101837,2026-03-26,control,paid_search,ios,Other Russia,35-44
101838,2026-01-28,control,social_ads,web,Moscow,18-24
101839,2026-01-21,control,organic,web,Moscow,18-24
101840,2026-02-19,control,social_ads,android,Saint Petersburg,35-44
101841,2026-02-08,test,referral,web,Moscow,45+
101842,2026-01-09,control,social_ads,web,Other Russia,25-34
101843,2026-03-15,control,organic,web,Other Russia,18-24
101844,2026-03-18,control,referral,ios,Other Russia,18-24
101845,2026-03-08,control,organic,android,Other Russia,18-24
101846,2026-02-25,control,email,web,Other Russia,45+
101847,2026-02-06,control,social_ads,web,Other Russia,25-34
101848,2026-02-18,test,organic,web,Other Russia,45+
101849,2026-02-16,control,referral,web,Other Russia,35-44
101850,2026-01-15,test,paid_search,web,Saint Petersburg,25-34
101851,2026-01-08,control,paid_search,android,Moscow,18-24
101852,2026-01-23,test,paid_search,ios,Saint Petersburg,45+
101853,2026-02-10,test,social_ads,web,Moscow,18-24
101854,2026-01-15,control,social_ads,ios,Moscow,35-44
101855,2026-01-10,control,referral,android,Moscow,25-34
